Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
27,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,2:24.9,+37.3 +  0.0,52.2 17.8,1
29,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris IV,NAT,2:25.1,+37.5 +  0.2,52.1 17.9,1
30,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,2:28.0,+40.4 +  2.9,51.1 19.2,1
31,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris,NAT,2:33.7,+46.1 +  5.7,49.2 22.0,1
32,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,2:34.8,+47.2 +  1.1,48.8 22.5,1
33,#46,Hagiwara Yasunori  - Harada Koichi Subaru Impreza WRX STi,NAT,2:38.1,+50.5 +  3.3,47.8 24.1,1
34,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,2:43.6,+56.0 +  5.5,46.2 26.7,1
35,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,12:02.3 [N],+10:14.7 +  9:18.7,10.5 292.7,1
1,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,20:17.8,,70.0,2
2,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,20:21.8,+4.0 +  4.0,69.7 0.17,2
3,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,20:38.6,+20.8 +  16.8,68.8 0.88,2
4,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,20:44.6,+26.8 +  6.0,68.5 1.13,2
5,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,20:50.1,+32.3 +  5.5,68.2 1.36,2
6,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,20:51.2,+33.4 +  1.1,68.1 1.41,2
7,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,20:52.4 [N],+34.6 +  1.2,68.0 1.46,2
7,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,20:52.4 [N],+34.6 +  0.0,68.0 1.46,2
9,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,21:35.6 [N],+1:17.8 +  43.2,65.8 3.29,2
10,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,21:39.8,+1:22.0 +  4.2,65.6 3.46,2
10,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#46,Hagiwara Yasunori  - Harada Koichi Subaru Impreza WRX STi,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris IV,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
33,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,22:48.6,+2:30.8 +  1:08.8,62.3 6.37,2
1,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,14:20.0,,81.1,3
2,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,14:30.1,+10.1 +  10.1,80.2 0.52,3
3,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,14:36.2,+16.2 +  6.1,79.6 0.84,3
4,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,14:54.5,+34.5 +  18.3,78.0 1.78,3
5,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,14:54.7,+34.7 +  0.2,78.0 1.79,3
6,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,14:58.8,+38.8 +  4.1,77.6 2.00,3
7,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,15:07.1,+47.1 +  8.3,76.9 2.43,3
8,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,15:24.1,+1:04.1 +  17.0,75.5 3.31,3
9,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,15:25.0,+1:05.0 +  0.9,75.4 3.35,3
10,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,15:25.2,+1:05.2 +  0.2,75.4 3.36,3
11,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,15:26.5,+1:06.5 +  1.3,75.3 3.43,3
12,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,15:26.6,+1:06.6 +  0.1,75.3 3.44,3
13,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,15:45.2,+1:25.2 +  18.6,73.8 4.40,3
14,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,15:50.8,+1:30.8 +  5.6,73.4 4.69,3
15,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,15:57.0,+1:37.0 +  6.2,72.9 5.01,3
16,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,16:01.4,+1:41.4 +  4.4,72.6 5.23,3
17,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,16:09.8,+1:49.8 +  8.4,71.9 5.67,3
18,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,16:10.1,+1:50.1 +  0.3,71.9 5.68,3
19,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,16:15.9,+1:55.9 +  5.8,71.5 5.98,3
20,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris,NAT,16:38.2,+2:18.2 +  22.3,69.9 7.13,3
21,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,16:53.4,+2:33.4 +  15.2,68.8 7.92,3
22,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,17:04.2,+2:44.2 +  10.8,68.1 8.47,3
23,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,17:09.1,+2:49.1 +  4.9,67.8 8.73,3
24,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,17:18.5,+2:58.5 +  9.4,67.2 9.21,3
25,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,17:36.1,+3:16.1 +  17.6,66.1 10.1,3
26,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,18:20.7,+4:00.7 +  44.6,63.4 12.4,3
27,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,18:21.7,+4:01.7 +  1.0,63.3 12.5,3
28,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,18:50.7,+4:30.7 +  29.0,61.7 14.0,3
29,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS,NAT,19:06.1,+4:46.1 +  15.4,60.9 14.8,3
30,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,19:55.6,+5:35.6 +  49.5,58.4 17.3,3
31,#46,Hagiwara Yasunori  - Harada Koichi Subaru Impreza WRX STi,NAT,20:10.0,+5:50.0 +  14.4,57.7 18.1,3
32,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,21:04.3,+6:44.3 +  54.3,55.2 20.9,3
33,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris IV,NAT,29:06.1,+14:46.1 +  8:01.8,40.0 45.7,3
1,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,19:08.1,,74.2,5
2,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,19:11.4,+3.3 +  3.3,74.0 0.14,5
3,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,19:24.3,+16.2 +  12.9,73.2 0.68,5
4,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,19:26.9,+18.8 +  2.6,73.0 0.79,5
5,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,19:32.3,+24.2 +  5.4,72.7 1.02,5
6,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,19:40.3,+32.2 +  8.0,72.2 1.36,5
7,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,19:58.4,+50.3 +  18.1,71.1 2.13,5
8,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,19:58.7,+50.6 +  0.3,71.1 2.14,5
9,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,20:10.6,+1:02.5 +  11.9,70.4 2.64,5
10,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,20:14.2,+1:06.1 +  3.6,70.2 2.79,5
11,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,20:41.6,+1:33.5 +  27.4,68.6 3.95,5
12,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,21:03.8,+1:55.7 +  22.2,67.4 4.89,5
13,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,21:11.9,+2:03.8 +  8.1,67.0 5.23,5
14,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,21:12.4,+2:04.3 +  0.5,67.0 5.25,5
15,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,21:27.0,+2:18.9 +  14.6,66.2 5.87,5
16,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,21:52.0,+2:43.9 +  25.0,64.9 6.92,5
17,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,21:56.7,+2:48.6 +  4.7,64.7 7.12,5
18,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,22:29.6,+3:21.5 +  32.9,63.1 8.51,5
19,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,22:42.4,+3:34.3 +  12.8,62.5 9.05,5
20,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,23:24.7,+4:16.6 +  42.3,60.7 10.8,5
21,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,23:37.9,+4:29.8 +  13.2,60.1 11.4,5
22,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,24:04.3,+4:56.2 +  26.4,59.0 12.5,5
23,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,24:11.6,+5:03.5 +  7.3,58.7 12.8,5
24,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,24:13.5,+5:05.4 +  1.9,58.6 12.9,5
25,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,24:42.5,+5:34.4 +  29.0,57.5 14.1,5
26,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,26:42.8,+7:34.7 +  2:00.3,53.2 19.2,5
27,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,26:54.6,+7:46.5 +  11.8,52.8 19.7,5
28,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,28:12.8,+9:04.7 +  1:18.2,50.3 23.0,5
29,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,28:27.9,+9:19.8 +  15.1,49.9 23.7,5
30,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris  [SR],NAT,31:12.4 [N],+12:04.3 +  2:44.5,45.5 30.6,5
30,#46,Hagiwara Yasunori  - Harada Koichi Subaru Impreza WRX STi  [SR],NAT,31:12.4 [N],+12:04.3 +  0.0,45.5 30.6,5
32,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS  [SR],NAT,38:27.9 [N],+19:19.8 +  7:15.5,36.9 49.0,5
32,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris IV  [SR],NAT,38:27.9 [N],+19:19.8 +  0.0,36.9 49.0,5
1,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,12:48.5,,90.8,6
2,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,12:48.8,+0.3 +  0.3,90.7 0.02,6
3,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,12:53.2,+4.7 +  4.4,90.2 0.24,6
4,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,13:05.3,+16.8 +  12.1,88.8 0.87,6
5,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,13:08.6,+20.1 +  3.3,88.5 1.04,6
6,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,13:21.0,+32.5 +  12.4,87.1 1.68,6
7,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,13:22.7,+34.2 +  1.7,86.9 1.76,6
8,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,13:30.9,+42.4 +  8.2,86.0 2.19,6
9,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,13:32.1,+43.6 +  1.2,85.9 2.25,6
10,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,13:46.3,+57.8 +  14.2,84.4 2.98,6
11,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,14:02.8,+1:14.3 +  16.5,82.8 3.83,6
12,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,14:06.4,+1:17.9 +  3.6,82.4 4.02,6
13,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,14:08.2,+1:19.7 +  1.8,82.3 4.11,6
14,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,14:40.5,+1:52.0 +  32.3,79.2 5.78,6
15,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,14:41.0,+1:52.5 +  0.5,79.2 5.80,6
16,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,14:45.0,+1:56.5 +  4.0,78.8 6.01,6
17,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,14:47.8,+1:59.3 +  2.8,78.6 6.16,6
18,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,14:47.9,+1:59.4 +  0.1,78.6 6.16,6
19,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,15:29.1,+2:40.6 +  41.2,75.1 8.29,6
20,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,15:42.3,+2:53.8 +  13.2,74.0 8.97,6
21,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,15:52.7,+3:04.2 +  10.4,73.2 9.50,6
22,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,16:06.7,+3:18.2 +  14.0,72.2 10.2,6
23,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,16:07.9,+3:19.4 +  1.2,72.1 10.3,6
24,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,16:33.0,+3:44.5 +  25.1,70.3 11.6,6
25,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,17:35.8,+4:47.3 +  1:02.8,66.1 14.8,6
26,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,17:42.7,+4:54.2 +  6.9,65.7 15.2,6
27,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,18:55.6,+6:07.1 +  1:12.9,61.4 18.9,6
28,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,20:38.5,+7:50.0 +  1:42.9,56.3 24.3,6
29,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1  [SR],RC1 M,22:48.5 [N],+10:00.0 +  2:10.0,51.0 31.0,6
30,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris  [SR],NAT,24:06.4 [N],+11:17.9 +  1:17.9,48.2 35.0,6
30,#46,Hagiwara Yasunori  - Harada Koichi Subaru Impreza WRX STi  [SR],NAT,24:06.4 [N],+11:17.9 +  0.0,48.2 35.0,6
32,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS  [SR],NAT,30:38.5 [N],+17:50.0 +  6:32.1,37.9 55.2,6
32,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris IV  [SR],NAT,30:38.5 [N],+17:50.0 +  0.0,37.9 55.2,6
1,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,14:33.6,,92.8,7
2,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,14:34.7,+1.1 +  1.1,92.7 0.05,7
3,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,14:41.2,+7.6 +  6.5,92.0 0.34,7
4,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,14:43.8,+10.2 +  2.6,91.8 0.45,7
5,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,14:54.5,+20.9 +  10.7,90.7 0.93,7
6,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,15:14.5,+40.9 +  20.0,88.7 1.82,7
7,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,15:16.9,+43.3 +  2.4,88.5 1.92,7
8,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,15:18.7,+45.1 +  1.8,88.3 2.00,7
9,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,15:23.4,+49.8 +  4.7,87.8 2.21,7
10,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,15:45.1,+1:11.5 +  21.7,85.8 3.17,7
11,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,16:13.5,+1:39.9 +  28.4,83.3 4.43,7
12,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,16:16.9,+1:43.3 +  3.4,83.0 4.58,7
13,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,16:22.9,+1:49.3 +  6.0,82.5 4.85,7
14,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,16:41.8,+2:08.2 +  18.9,81.0 5.69,7
15,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,16:47.1,+2:13.5 +  5.3,80.5 5.93,7
16,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,16:50.7,+2:17.1 +  3.6,80.2 6.09,7
17,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,16:51.3,+2:17.7 +  0.6,80.2 6.11,7
18,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,17:14.8,+2:41.2 +  23.5,78.4 7.15,7
19,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,17:51.1,+3:17.5 +  36.3,75.7 8.77,7
19,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,17:51.1,+3:17.5 +  0.0,75.7 8.77,7
21,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,17:53.9,+3:20.3 +  2.8,75.5 8.89,7
22,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,18:03.5,+3:29.9 +  9.6,74.9 9.32,7
23,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,18:18.7,+3:45.1 +  15.2,73.8 9.99,7
24,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,18:46.4,+4:12.8 +  27.7,72.0 11.2,7
25,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,20:08.0,+5:34.4 +  1:21.6,67.1 14.8,7
26,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,20:49.8,+6:16.2 +  41.8,64.9 16.7,7
27,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,21:22.6,+6:49.0 +  32.8,63.2 18.2,7
28,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,24:20.2,+9:46.6 +  2:57.6,55.5 26.0,7
